Date-Time,Area_A_Optimizer,Area_A_Wet_Bulb,Area_A_Relative_Humidity,Area_A_Temperature,Area_A_Compressor_Power,Area_A_Compressor_Stage
2017-11-06T02:12:00,0,72.27125864,45.18260345,88.63768103,0.003062603,OFF
2017-11-06T02:14:00,0,72.16652269,45.3282459,88.43854098,0.002933858,OFF
2017-11-06T02:16:00,0,72.12390971,45.61468033,88.25240984,0.003064099,OFF
2017-11-06T02:18:00,0,72.18473517,45.94588079,88.17574172,0.002929396,OFF
2017-11-06T02:20:00,0,72.23009107,46.13501987,88.14554305,0.003087701,OFF
2017-11-06T02:22:00,0,72.12247575,46.18856034,87.98710345,0.003286203,OFF
2017-11-06T02:24:00,0,72.0219948,46.41205738,87.76052459,0.002977849,OFF
2017-11-06T02:26:00,0,72.04529048,46.64155932,87.68564407,0.002934931,OFF
2017-11-06T02:28:00,0,72.01141395,46.61764706,87.65441176,0.003192259,OFF
2017-11-06T02:30:00,0,72.05212665,46.75553719,87.64275207,0.0029228,OFF
2017-11-06T02:32:00,0,72.02488643,46.75582203,87.60886441,0.0029228,OFF
2017-11-06T02:34:00,0,72.03757547,46.87212903,87.57231452,0.0029228,OFF
2017-11-06T02:36:00,0,72.04320192,46.97725,87.53213793,0.0029228,OFF
2017-11-06T02:38:00,0,71.94052109,47.00695,87.3918,0.0029228,OFF
2017-11-06T02:40:00,0,71.84396281,47.04405738,87.25581967,0.0029228,OFF
2017-11-06T02:42:00,0,71.79990471,47.21556911,87.12509756,0.0029228,OFF
2017-11-06T02:44:00,0,71.80304863,47.34191525,87.073,0.0029228,OFF
2017-11-06T02:46:00,0,71.72071182,47.37655,86.9561,0.0029228,OFF
2017-11-06T02:48:00,0,71.73104249,47.54622951,86.89406557,0.0029228,OFF
2017-11-06T02:50:00,0,71.67113962,47.68923478,86.75749565,0.0029228,OFF
2017-11-06T02:52:00,0,71.64270665,47.794375,86.676525,0.0029228,OFF
2017-11-06T02:54:00,0,71.60136655,48.00778571,86.53271429,0.0029228,OFF
2017-11-06T02:56:00,0,71.68664826,48.31792105,86.50289474,0.0029228,OFF
2017-11-06T02:58:00,0,71.69354665,48.3417561,86.50104878,0.0029228,OFF
2017-11-06T03:00:00,0,71.66926965,48.21529323,86.52600752,0.0029228,OFF
2017-11-06T03:02:00,0,71.6763377,48.28115789,86.50615789,0.0029228,OFF
2017-11-06T03:04:00,0,71.70686343,48.28883607,86.5402623,0.0029228,OFF
2017-11-06T03:06:00,0,71.61037287,48.14633058,86.4836281,0.0029228,OFF
2017-11-06T03:08:00,0,71.56755178,48.18741667,86.41329167,0.0029228,OFF
2017-11-06T03:10:00,0,71.43264144,48.11186441,86.2804322,0.0029228,OFF
2017-11-06T03:12:00,0,71.45737085,48.26931405,86.24280165,0.0029228,OFF
2017-11-06T03:14:00,0,71.43744779,48.30244828,86.20410345,0.0029228,OFF
2017-11-06T03:16:00,0,71.36655248,48.23339024,86.14693496,0.0029228,OFF
2017-11-06T03:18:00,0,71.38490811,48.40403279,86.09606557,0.0029228,OFF
2017-11-06T03:20:00,0,71.36560047,48.54071311,86.01385246,0.0029228,OFF
2017-11-06T03:22:00,0,71.38033847,48.65146552,85.9845431,0.0029228,OFF
2017-11-06T03:24:00,0,71.30782806,48.66744444,85.88906838,0.0029228,OFF
2017-11-06T03:26:00,0,71.26474731,48.64283471,85.8468843,0.0029228,OFF
2017-11-06T03:28:00,0,71.29996394,48.63015068,85.89536301,0.0029228,OFF
2017-11-06T03:30:00,0,71.30789569,48.48549315,85.96686986,0.0029228,OFF
2017-11-06T03:32:00,0,71.28673015,48.54874138,85.91391379,0.0029228,OFF
2017-11-06T03:34:00,0,71.24224766,48.47745528,85.88993496,0.0029228,OFF
2017-11-06T03:36:00,0,71.1623074,48.35625424,85.84388136,0.0029228,OFF
2017-11-06T03:38:00,0,71.21258645,48.50314634,85.84265854,0.0029228,OFF
2017-11-06T03:40:00,0,71.21575263,48.50293443,85.84662295,0.0029228,OFF
2017-11-06T03:42:00,0,71.13584448,48.4667193,85.7642807,0.0029228,OFF
2017-11-06T03:44:00,0,71.22425471,48.5635082,85.83118033,0.0029228,OFF
2017-11-06T03:46:00,0,71.23655987,48.49937705,85.87360656,0.0029228,OFF
2017-11-06T03:48:00,0,71.17169255,48.47005128,85.80674359,0.002935103,OFF
2017-11-06T03:50:00,0,71.1544573,48.61465,85.724025,0.003144708,OFF
2017-11-06T03:52:00,0,71.09611263,48.5677686,85.67261983,0.0029228,OFF
2017-11-06T03:54:00,0,71.10079711,48.6568125,85.6405,0.0029228,OFF
2017-11-06T03:56:00,0,71.0951779,48.729,85.603,0.0029228,OFF
2017-11-06T03:58:00,0,71.1056227,48.87063934,85.55578689,0.0029228,OFF
2017-11-06T04:00:00,0,71.07742933,48.85700826,85.52713223,0.0029228,OFF
2017-11-06T04:02:00,0,71.08269376,48.910896,85.510792,0.0029228,OFF
2017-11-06T04:04:00,0,71.08060814,49.00913274,85.46680531,0.0029228,OFF
2017-11-06T04:06:00,0,71.10330268,49.14266667,85.43826984,0.0029228,OFF
2017-11-06T04:08:00,0,71.05539845,49.24093496,85.33865854,0.0029228,OFF
2017-11-06T04:10:00,0,71.03723013,49.23703252,85.31817073,0.0029228,OFF
2017-11-06T04:12:00,0,71.06957501,49.4015082,85.28870492,0.003103903,OFF
2017-11-06T04:14:00,0,71.06140014,49.4624918,85.25329508,0.002924297,OFF
2017-11-06T04:16:00,0,71.09959265,49.63407692,85.22820513,0.0029228,OFF
2017-11-06T04:18:00,0,71.10600394,49.65747244,85.22625984,0.0029228,OFF
2017-11-06T04:20:00,0,71.05923142,49.70693103,85.14891379,0.0029228,OFF
2017-11-06T04:22:00,0,71.03730993,49.93789063,85.02667188,0.0029228,OFF
2017-11-06T04:24:00,0,71.02928954,50.07570313,84.96010938,0.0029228,OFF
2017-11-06T04:26:00,0,71.05095892,50.11206349,84.97138095,0.0029228,OFF
2017-11-06T04:28:00,0,71.07260604,50.29396825,84.92280952,0.0029228,OFF
2017-11-06T04:30:00,0,71.05939859,50.38917857,84.8678125,0.0029228,OFF
2017-11-06T04:32:00,0,71.05087871,50.41764567,84.84586614,0.0029228,OFF
2017-11-06T04:34:00,0,71.07665778,50.53115254,84.83061017,0.0029228,OFF
2017-11-06T04:36:00,0,71.05840168,50.54308475,84.80369492,0.0029228,OFF
2017-11-06T04:38:00,0,70.98722881,50.65215254,84.67337288,0.0029228,OFF
2017-11-06T04:40:00,0,70.99903559,51.04515385,84.52835385,0.0029228,OFF
2017-11-06T04:42:00,0,70.95678011,51.01746154,84.48866154,0.0029228,OFF
2017-11-06T04:44:00,0,70.94391033,51.09136975,84.44337815,0.0029228,OFF
2017-11-06T04:46:00,0,70.98430128,51.22771901,84.43709917,0.0029228,OFF
2017-11-06T04:48:00,0,70.96897257,51.22405042,84.42014286,0.0029228,OFF
2017-11-06T04:50:00,0,71.03894501,51.36052846,84.44943902,0.0029228,OFF
2017-11-06T04:52:00,0,71.08465695,51.56176471,84.42369935,0.0029228,OFF
2017-11-06T04:54:00,0,71.07264191,51.72411765,84.34448366,0.0029228,OFF
2017-11-06T04:56:00,0,70.89759366,51.61328099,84.17873554,0.0029228,OFF
2017-11-06T04:58:00,0,70.85093669,51.80400813,84.04703252,0.0029228,OFF
2017-11-06T05:00:00,0,70.86596607,52.00156522,83.98686957,0.0029228,OFF
2017-11-06T05:02:00,0,70.88596005,52.25727869,83.91004918,0.0029228,OFF
2017-11-06T05:04:00,0,70.90375279,52.526,83.82591803,0.0029228,OFF
2017-11-06T05:06:00,0,70.99787138,52.64447458,83.89183051,0.0029228,OFF
2017-11-06T05:08:00,0,70.95005006,52.72137705,83.80481967,0.0029228,OFF
2017-11-06T05:10:00,0,70.80972883,52.64056098,83.66912195,0.0029228,OFF
2017-11-06T05:12:00,0,70.8159483,52.90862609,83.57238261,0.0029228,OFF
2017-11-06T05:14:00,0,70.81366868,53.05514754,83.51298361,0.0029228,OFF
2017-11-06T05:16:00,0,70.87674599,53.2194359,83.52453846,0.0029228,OFF
2017-11-06T05:18:00,0,70.86821951,53.3157561,83.47731707,0.002934829,OFF
2017-11-06T05:20:00,0,70.83105898,53.26308621,83.45346552,0.003078697,OFF
2017-11-06T05:22:00,0,70.79834932,53.28506612,83.40617355,0.0029228,OFF
2017-11-06T05:24:00,0,70.799777,53.31161475,83.39766393,0.0029228,OFF
2017-11-06T05:26:00,0,70.81876269,53.34722314,83.40652066,0.0029228,OFF
2017-11-06T05:28:00,0,70.77406511,53.1894876,83.41410744,0.0029228,OFF
2017-11-06T05:30:00,0,70.76890161,53.21961157,83.39638017,0.0029228,OFF
2017-11-06T05:32:00,0,70.76962761,53.26141739,83.38116522,0.0029228,OFF
2017-11-06T05:34:00,0,70.78970264,53.39252941,83.35464706,0.0029228,OFF
2017-11-06T05:36:00,0,70.78874345,53.5062549,83.30994118,0.0029228,OFF
2017-11-06T05:38:00,0,70.81751035,53.60490698,83.30630233,0.0029228,OFF
2017-11-06T05:40:00,0,70.76338226,53.68304651,83.21234884,0.0029228,OFF
2017-11-06T05:42:00,0,70.73307403,53.789304,83.136016,0.0029228,OFF
2017-11-06T05:44:00,0,70.70131096,53.9356,83.0429,0.0029228,OFF
2017-11-06T05:46:00,0,70.62934782,53.95401408,82.95083099,0.0029228,OFF
2017-11-06T05:48:00,0,70.58403591,53.98443662,82.88576056,0.0029228,OFF
2017-11-06T05:50:00,0,70.60995862,54.11722857,82.86628571,0.0029228,OFF
2017-11-06T05:52:00,0,70.6599757,54.18527869,82.89971311,0.0029228,OFF
2017-11-06T05:54:00,0,70.61636805,54.12338983,82.8715339,0.002925689,OFF
2017-11-06T05:56:00,0,70.61550777,54.09449587,82.88141322,0.002967878,OFF
2017-11-06T05:58:00,0,70.68051467,54.24274576,82.90232203,0.0029228,OFF
2017-11-06T06:00:00,0,70.68664923,54.14244444,82.94736508,0.0029228,OFF
2017-11-06T06:02:00,0,70.67723139,54.1345641,82.93921368,0.0029228,OFF
2017-11-06T06:04:00,0,70.6464703,54.09758678,82.91682645,0.0029228,OFF
2017-11-06T06:06:00,0,70.66103198,54.15282353,82.91319328,0.0029228,OFF
2017-11-06T06:08:00,0,70.62980892,54.09863415,82.89674797,0.0029228,OFF
2017-11-06T06:10:00,0,70.64138507,54.19251724,82.87503448,0.0029228,OFF
2017-11-06T06:12:00,0,70.62337451,54.2066,82.84846667,0.0029228,OFF
2017-11-06T06:14:00,0,70.63017732,54.21058678,82.855,0.0029228,OFF
2017-11-06T06:16:00,0,70.67208904,54.34166116,82.85517355,0.0029228,OFF
2017-11-06T06:18:00,0,70.65410399,54.27741026,82.85810256,0.0029228,OFF
2017-11-06T06:20:00,0,70.68882117,54.39098361,82.85638525,0.0029228,OFF
2017-11-06T06:22:00,0,70.63040029,54.328,82.81111864,0.002932932,OFF
2017-11-06T06:24:00,0,70.63227634,54.32829508,82.81322131,0.003095326,OFF
2017-11-06T06:26:00,0,70.63522395,54.34559504,82.81021488,0.003119673,OFF
2017-11-06T06:28:00,0,70.62480968,54.56916393,82.71418033,0.003151377,OFF
2017-11-06T06:30:00,0,70.60724466,54.61672727,82.67572727,0.0029228,OFF
2017-11-06T06:32:00,0,70.57821568,54.78854545,82.57754545,0.0029228,OFF
2017-11-06T06:34:00,0,70.5676886,54.7910177,82.56423009,0.0029228,OFF
2017-11-06T06:36:00,0,70.5666629,54.87137097,82.53317742,0.0029228,OFF
2017-11-06T06:38:00,0,70.56037484,54.95051282,82.4964359,0.0029228,OFF
2017-11-06T06:40:00,0,70.5292642,55.0867686,82.40947107,0.0029228,OFF
2017-11-06T06:42:00,0,70.56340903,55.29040984,82.37445902,0.0029228,OFF
2017-11-06T06:44:00,0,70.5550726,55.40312821,82.32323077,0.0029228,OFF
2017-11-06T06:46:00,0,70.58315571,55.5342562,82.30803306,0.0029228,OFF
2017-11-06T06:48:00,0,70.5711247,55.52789076,82.29626891,0.0029228,OFF
2017-11-06T06:50:00,0,70.58916797,55.57052893,82.30178512,0.0029228,OFF
2017-11-06T06:52:00,0,70.61579265,55.60206612,82.32142149,0.0029228,OFF
2017-11-06T06:54:00,0,70.58820903,55.6115935,82.28562602,0.0029228,OFF
2017-11-06T06:56:00,0,70.64107292,55.75636522,82.29457391,0.0029228,OFF
2017-11-06T06:58:00,0,70.63391449,55.84005921,82.25565132,0.0029228,OFF
2017-11-06T07:00:00,0,70.71634409,56.08084868,82.26433553,0.0029228,OFF
2017-11-06T07:02:00,0,70.65007411,56.2802069,82.11463793,0.0029228,OFF
2017-11-06T07:04:00,0,70.54324637,56.29047541,81.98627869,0.0029228,OFF
2017-11-06T07:06:00,0,70.45629877,56.38048387,81.85241935,0.0029228,OFF
2017-11-06T07:08:00,0,70.50263541,56.63861017,81.81371186,0.0029228,OFF
2017-11-06T07:10:00,0,70.51342557,56.77781513,81.77644538,0.0029228,OFF
2017-11-06T07:12:00,0,70.55200746,56.94017647,81.76335294,0.0029228,OFF
2017-11-06T07:14:00,0,70.58576435,57.19295122,81.71260976,0.0029228,OFF
2017-11-06T07:16:00,0,70.52597599,57.34681967,81.58868033,0.0029228,OFF
2017-11-06T07:18:00,0,70.53474855,57.60497368,81.50773684,0.0029228,OFF
2017-11-06T07:20:00,0,70.48277628,57.8028,81.378075,0.0029228,OFF
2017-11-06T07:22:00,0,70.4404138,57.98058678,81.2668843,0.0029228,OFF
2017-11-06T07:24:00,0,70.45881973,58.08022034,81.25340678,0.002945919,OFF
2017-11-06T07:26:00,0,70.48576737,58.15412329,81.25879452,0.003250923,OFF
2017-11-06T07:28:00,0,70.49131221,58.17960274,81.25632877,0.003096403,OFF
2017-11-06T07:30:00,0,70.48998028,58.2121157,81.2434876,0.0029228,OFF
2017-11-06T07:32:00,0,70.53485253,58.47650413,81.2034876,0.0029228,OFF
2017-11-06T07:34:00,0,70.50935219,58.6138,81.1266,0.0029228,OFF
2017-11-06T07:36:00,0,70.4473741,58.5955,81.0615,0.0029228,OFF
2017-11-06T07:38:00,0,70.46617043,58.68670248,81.05170248,0.0029228,OFF
2017-11-06T07:40:00,0,70.49379251,58.80710169,81.04205932,0.0029228,OFF
2017-11-06T07:42:00,0,70.49247822,59.06682114,80.9514065,0.0029228,OFF
2017-11-06T07:44:00,0,70.51573323,59.22117391,80.92534783,0.0029228,OFF
2017-11-06T07:46:00,0,70.59192959,59.4515122,80.93426829,0.0029228,OFF
2017-11-06T07:48:00,0,70.59945203,59.50666667,80.92412821,0.0029228,OFF
2017-11-06T07:50:00,0,70.64845845,59.718256,80.908432,0.0029228,OFF
2017-11-06T07:52:00,0,70.70742385,59.90377778,80.91311111,0.0029228,OFF
2017-11-06T07:54:00,0,70.69929382,59.96038095,80.88466667,0.0029228,OFF
2017-11-06T07:56:00,0,70.68162026,60.06976871,80.82752381,0.0029228,OFF
2017-11-06T07:58:00,0,70.6549098,60.29636441,80.72075424,0.0029228,OFF
2017-11-06T08:00:00,0,70.6706633,60.507,80.66817241,0.0029228,OFF
2017-11-06T08:02:00,0,70.61337688,60.6340082,80.56040984,0.0029228,OFF
2017-11-06T08:04:00,0,70.66972459,60.84530081,80.55430894,0.0029228,OFF
2017-11-06T08:06:00,0,70.73743788,61.022,80.57275862,0.0029228,OFF
2017-11-06T08:08:00,0,70.70557375,61.19961194,80.47770149,0.0029228,OFF
2017-11-06T08:10:00,0,70.69070758,61.34379104,80.41322388,0.0029228,OFF
2017-11-06T08:12:00,0,70.73925524,61.537048,80.404792,0.002933125,OFF
2017-11-06T08:14:00,0,70.69982982,61.73486325,80.29517094,0.003061297,OFF
2017-11-06T08:16:00,0,70.6388967,61.86210744,80.1845124,0.0029228,OFF
2017-11-06T08:18:00,0,70.69231146,62.16890083,80.14519008,0.0029228,OFF
2017-11-06T08:20:00,0,70.77838019,62.3994359,80.16782906,0.0029228,OFF
2017-11-06T08:22:00,0,70.79270652,62.464496,80.162976,0.0029228,OFF
2017-11-06T08:24:00,0,70.82415764,62.62379487,80.14705128,0.0029228,OFF
2017-11-06T08:26:00,0,70.85674285,62.85368067,80.10978992,0.0029228,OFF
2017-11-06T08:28:00,0,70.88897016,63.04442276,80.08489431,0.0029228,OFF
2017-11-06T08:30:00,0,70.89832887,63.18706897,80.04975862,0.002923472,OFF
2017-11-06T08:32:00,0,70.91523338,63.28490244,80.03753659,0.002941032,OFF
2017-11-06T08:34:00,0,70.89727285,63.47335043,79.95724786,0.0029228,OFF
2017-11-06T08:36:00,0,70.97318177,63.86914894,79.91697872,0.002931765,OFF
2017-11-06T08:38:00,0,70.98972915,63.97638298,79.90165957,0.003066233,OFF
2017-11-06T08:40:00,0,71.07771618,64.3059,79.8965,0.0029228,OFF
2017-11-06T08:42:00,0,71.11284008,64.57342609,79.85188696,0.0029228,OFF
2017-11-06T08:44:00,0,71.15837926,64.84980165,79.81646281,0.0029228,OFF
2017-11-06T08:46:00,0,71.15862522,65.05334426,79.75337705,0.0029228,OFF
2017-11-06T08:48:00,0,71.15256364,65.33988136,79.65777966,0.0029228,OFF
2017-11-06T08:50:00,0,71.19066152,65.56901681,79.62955462,0.0029228,OFF
2017-11-06T08:52:00,0,71.22793319,65.953328,79.552992,0.0029228,OFF
2017-11-06T08:54:00,0,71.29839113,66.26976271,79.53464407,0.0029228,OFF
2017-11-06T08:56:00,0,71.28227857,66.72479487,79.3785641,0.0029228,OFF
2017-11-06T08:58:00,0,71.25766256,66.85453719,79.31209917,0.0029228,OFF
2017-11-06T09:00:00,0,71.30483424,67.161944,79.27184,0.0029228,OFF
2017-11-06T09:02:00,0,71.35796682,67.5609,79.21115,0.0029228,OFF
2017-11-06T09:04:00,0,71.41601963,67.75829412,79.21643137,0.0029228,OFF
2017-11-06T09:06:00,0,71.46318883,68.01005882,79.19368627,0.0029228,OFF
2017-11-06T09:08:00,0,71.47295866,68.35036066,79.10377049,0.0029228,OFF
2017-11-06T09:10:00,0,71.51293462,68.58325217,79.0792,0.0029228,OFF
2017-11-06T09:12:00,0,71.59660429,68.96022314,79.06064463,0.0029228,OFF
2017-11-06T09:14:00,0,71.66875172,69.08046667,79.10473333,0.0029228,OFF
2017-11-06T09:16:00,0,71.67951679,69.18286667,79.08666667,0.0029228,OFF
2017-11-06T09:18:00,0,71.77090174,69.55477049,79.07865574,0.0029228,OFF
2017-11-06T09:20:00,0,71.76823038,69.706,79.03188525,0.0029228,OFF
2017-11-06T09:22:00,0,71.84578106,69.94701695,79.04710169,0.0029228,OFF
2017-11-06T09:24:00,0,71.85875446,70.21942149,78.98283471,0.0029228,OFF
2017-11-06T09:26:00,0,71.75924244,70.53456522,78.78386957,0.0029228,OFF
2017-11-06T09:28:00,0,71.80156355,70.98746032,78.7011746,0.0029228,OFF
2017-11-06T09:30:00,0,71.96376809,71.26553043,78.79909565,0.0029228,OFF
2017-11-06T09:32:00,0,72.17431367,71.76609016,78.88684426,0.0029228,OFF
2017-11-06T09:34:00,0,72.23945262,71.95995041,78.9031157,0.0029228,OFF
2017-11-06T09:36:00,0,72.2103605,72.25089831,78.79008475,0.0029228,OFF
2017-11-06T09:38:00,0,72.26832762,72.55566667,78.768,0.0029228,OFF
2017-11-06T09:40:00,0,72.30379595,72.95789256,78.69489256,0.0029228,OFF
2017-11-06T09:42:00,0,72.37225882,73.39058678,78.64966942,0.0029228,OFF
2017-11-06T09:44:00,0,72.4582844,73.80481034,78.62903448,0.0029228,OFF
2017-11-06T09:46:00,0,72.54796631,74.1001831,78.6451831,0.0029228,OFF
2017-11-06T09:48:00,0,72.6441174,74.60638028,78.61138028,0.0029228,OFF
2017-11-06T09:50:00,0,72.77478504,74.9977686,78.64619008,0.0029228,OFF
2017-11-06T09:52:00,0,72.79234218,75.11640984,78.63314754,0.0029228,OFF
2017-11-06T09:54:00,0,72.83761793,75.29006897,78.63513793,0.0029228,OFF
2017-11-06T09:56:00,0,72.89768013,75.62142149,78.61093388,0.0029228,OFF
2017-11-06T09:58:00,0,72.97520636,75.93869421,78.60947934,0.0029228,OFF
2017-11-06T10:00:00,0,73.02887534,76.18596639,78.60130252,0.002924761,OFF
2017-11-06T10:02:00,0,73.0772383,76.351925,78.6091,0.002959431,OFF
2017-11-06T10:04:00,0,73.17587697,76.61987603,78.64375207,0.0029228,OFF
2017-11-06T10:06:00,0,73.23022259,76.80270492,78.65363934,0.0029228,OFF
2017-11-06T10:08:00,0,73.21658604,76.9226,78.60761739,0.0029228,OFF
2017-11-06T10:10:00,0,73.27244512,77.20810656,78.59242623,0.0029228,OFF
2017-11-06T10:12:00,0,73.27872949,77.45465,78.534825,0.002934519,OFF
2017-11-06T10:14:00,0,73.30769037,77.58153378,78.53266216,0.003114198,OFF
2017-11-06T10:16:00,0,73.39998993,77.91639865,78.54401351,0.002951306,OFF
2017-11-06T10:18:00,0,73.39835104,77.94492683,78.53487805,0.0029228,OFF
2017-11-06T10:20:00,0,73.43383094,78.20588136,78.50520339,0.0029228,OFF
2017-11-06T10:22:00,0,73.36695085,78.13409677,78.45267742,0.0029228,OFF
2017-11-06T10:24:00,0,73.38032569,78.21603361,78.44578151,0.0029228,OFF
2017-11-06T10:26:00,0,73.37322105,78.45811111,78.37605983,0.0029228,OFF
2017-11-06T10:28:00,0,73.30910847,78.72564567,78.23966142,0.0029228,OFF
2017-11-06T10:30:00,0,73.32869355,79.004875,78.18933929,0.0029228,OFF
2017-11-06T10:32:00,0,73.31141491,79.23284426,78.11327049,0.0029228,OFF
2017-11-06T10:34:00,0,73.33973751,79.48263115,78.08014754,0.0029228,OFF
2017-11-06T10:36:00,0,73.36209344,79.51085124,78.09668595,0.0029228,OFF
2017-11-06T10:38:00,0,73.40936479,79.92696552,78.04206897,0.0029228,OFF
2017-11-06T10:40:00,0,73.39856877,79.99363025,78.01398319,0.0029228,OFF
2017-11-06T10:42:00,0,73.40949749,80.1742541,77.98039344,0.0029228,OFF
2017-11-06T10:44:00,0,73.40199576,80.41926667,77.91145833,0.0029228,OFF
2017-11-06T10:46:00,0,73.4345272,80.48892623,77.92845902,0.0029228,OFF
2017-11-06T10:48:00,0,73.40093928,80.77897479,77.82121008,0.0029228,OFF
2017-11-06T10:50:00,0,73.47105092,81.06018182,77.82565289,0.0029228,OFF
2017-11-06T10:52:00,0,73.50214052,81.21683471,77.81982645,0.0029228,OFF
2017-11-06T10:54:00,0,73.51844172,81.21849565,77.83656522,0.0029228,OFF
2017-11-06T10:56:00,0,73.49235558,81.37223288,77.77140411,0.0029228,OFF
2017-11-06T10:58:00,0,73.52668085,81.38867123,77.8034589,0.0029228,OFF
2017-11-06T11:00:00,0,73.50496701,81.56965217,77.73634783,0.0029228,OFF
2017-11-06T11:02:00,0,73.45510971,81.59672,77.67736,0.0029228,OFF
2017-11-06T11:04:00,0,73.48266387,81.74575424,77.66995763,0.0029228,OFF
2017-11-06T11:06:00,0,73.49886832,81.81528926,77.67004132,0.0029228,OFF
2017-11-06T11:08:00,0,73.54195033,81.94594915,77.68349153,0.0029228,OFF
2017-11-06T11:10:00,0,73.53473538,82.18449606,77.61806299,0.0029228,OFF
2017-11-06T11:12:00,0,73.5888762,82.41644248,77.61875221,0.0029228,OFF
2017-11-06T11:14:00,0,73.59565479,82.58083871,77.58622581,0.0029228,OFF
2017-11-06T11:16:00,0,73.54055719,82.63093333,77.51646667,0.0029228,OFF
2017-11-06T11:18:00,0,73.5855608,82.89869565,77.49933043,0.0029228,OFF
2017-11-06T11:20:00,0,73.59923023,83.15636364,77.45203306,0.0029228,OFF
2017-11-06T11:22:00,0,73.63646451,83.36105785,77.44218182,0.0029228,OFF
2017-11-06T11:24:00,0,73.67236233,83.38284328,77.47451493,0.0029228,OFF
2017-11-06T11:26:00,0,73.72391901,83.50015672,77.50048507,0.0029228,OFF
2017-11-06T11:28:00,0,73.5929156,83.38082645,77.39196694,0.002936825,OFF
2017-11-06T11:30:00,0,73.64288412,83.40368595,77.43875207,0.003079878,OFF
2017-11-06T11:32:00,0,73.71222992,83.57206452,77.47119355,0.0029228,OFF
2017-11-06T11:34:00,0,73.68021613,83.54692437,77.44372269,0.0029228,OFF
2017-11-06T11:36:00,0,73.66375149,83.63532203,77.40555932,0.0029228,OFF
2017-11-06T11:38:00,0,73.65483319,83.73644615,77.3723,0.0029228,OFF
2017-11-06T11:40:00,0,73.65672196,83.79552308,77.3603,0.0029228,OFF
2017-11-06T11:42:00,0,73.63280948,84.04017073,77.27763415,0.0029228,OFF
2017-11-06T11:44:00,0,73.61640793,84.06495652,77.25469565,0.0029228,OFF
2017-11-06T11:46:00,0,73.5854107,84.2604065,77.17647154,0.0029228,OFF
2017-11-06T11:48:00,0,73.5761937,84.49682353,77.11152941,0.0029228,OFF
2017-11-06T11:50:00,0,73.55852335,84.59712605,77.06971429,0.002940434,OFF
2017-11-06T11:52:00,0,73.5498015,84.71171311,77.03394262,0.00316575,OFF
2017-11-06T11:54:00,0,73.54451837,84.91863934,76.98036066,0.0029228,OFF
2017-11-06T11:56:00,0,73.54120771,85.08522314,76.93832231,0.0029228,OFF
2017-11-06T11:58:00,0,73.61610391,85.28646957,76.96969565,0.0029228,OFF
2017-11-06T12:00:00,0,73.69751873,85.5698,76.989,0.0029228,OFF
2017-11-06T12:02:00,0,73.67756794,85.4801,76.98892174,0.0029228,OFF
2017-11-06T12:04:00,0,73.6739032,85.4681,76.98787826,0.0029228,OFF
2017-11-06T12:06:00,0,73.69957421,85.45216832,77.01822772,0.952365705,TRANSITION
2017-11-06T12:08:00,0,73.88118788,85.41533663,77.21545545,6.94884721,TRANSITION
2017-11-06T12:10:00,0,74.08484065,85.05024551,77.51252695,12.21931138,TRANSITION
2017-11-06T12:12:00,0,74.30864145,84.2127561,77.94185366,16.32865854,STAGE 1
2017-11-06T12:14:00,0,74.32744348,83.20780851,78.20115957,16.40319149,STAGE 1
2017-11-06T12:16:00,0.36821,74.37156578,82.73890984,78.36059016,16.46815574,STAGE 1
2017-11-06T12:18:00,0.39063,74.41752886,82.07166667,78.57151667,16.45599167,STAGE 1
2017-11-06T12:20:00,0.39063,74.48074512,81.68061644,78.73415068,29.45541781,TRANSITION
2017-11-06T12:22:00,0.39063,74.47393227,80.92459375,78.91484375,35.8058125,STAGE 2
2017-11-06T12:24:00,0.02626,74.51549679,80.38501681,79.09410084,36.44963866,STAGE 2
2017-11-06T12:26:00,0.36157,74.46365563,79.93539669,79.15320661,36.41683471,STAGE 2
2017-11-06T12:28:00,0.39063,74.44842358,79.77362609,79.17823478,36.42647826,STAGE 2
2017-11-06T12:30:00,0.39063,74.35668502,79.54956667,79.1384,36.70153333,STAGE 2
2017-11-06T12:32:00,0.39063,74.34203423,79.55446281,79.12166116,36.76085124,STAGE 2
2017-11-06T12:34:00,0.39063,74.41247489,79.70487705,79.1577623,36.60369672,STAGE 2
2017-11-06T12:36:00,0.03176,74.43017748,79.36673171,79.26289431,36.44792683,STAGE 2
2017-11-06T12:38:00,0.37692,74.3691805,79.2337193,79.2324386,36.37903509,STAGE 2
2017-11-06T12:40:00,0.39063,74.43418459,79.31842623,79.2794918,36.38936066,STAGE 2
2017-11-06T12:42:00,0.39063,74.42406108,79.06365,79.33425,36.789,STAGE 2
2017-11-06T12:44:00,0.39063,74.36809052,79.00421311,79.29027869,37.04080328,STAGE 2
2017-11-06T12:46:00,0.39063,74.40061616,78.9478,79.33926667,37.37993333,STAGE 2
2017-11-06T12:48:00,0.39063,74.59262206,78.72189831,79.60116949,37.6469322,STAGE 2
2017-11-06T12:50:00,0.39063,74.58259084,78.34915702,79.68754545,37.4687438,STAGE 2
2017-11-06T12:52:00,0.39063,74.36769823,77.93584615,79.56741026,37.67141026,STAGE 2
2017-11-06T12:54:00,0.39063,74.41422792,78.2958843,79.52273554,37.45466942,STAGE 2
